News,Tag,NewsLink,Extracted_tokens
A graphic has been shared in multiple posts on Facebook alongside a claim it contains a quote from Philippine Vice President Leni Robredo that bats are the “enemy” in the novel coronavirus pandemic.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-graphic-has-been-shared-in-multiple-posts-on-facebook-alongside-a-claim-it-contains-a-quote-from-philippine-vice-president-leni-robredo-that-bats-are-the-enemy-in-the-novel-coronavirus-pandemic,"['shared', 'facebook', 'philippine', 'vice', 'president', 'leni', 'robredo', 'pandemic', 'contains', 'bat']"
This photo shows a Sri Lankan airline pilot who tested positive for the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=this-photo-shows-a-sri-lankan-airline-pilot-who-tested-positive-for-the-novel-coronavirus,"['photo', 'sri', 'lankan', 'airline', 'pilot', 'tested', 'novel', 'show']"
"Claim that 35 people infected by coronavirus being treated in Ivory Coast within a military station, quoting a document from the French investigation website Mediapart.",FALSE,https://www.poynter.org/?ifcn_misinformation=claim-that-35-people-infected-by-coronavirus-being-treated-in-ivory-coast-within-a-military-station-quoting-a-document-from-the-french-investigation-website-mediapart,"['peopl', 'infected', 'ivory', 'coast', 'station', 'quoting', 'document', 'investigation', 'mediapart']"
Water boiled with garlic cures coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=water-boiled-with-garlic-cures-coronavirus,"['cure', 'water', 'boiled']"
Helicopters are going to spread chemicals against the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=helicopters-are-going-to-spread-chemicals-against-the-coronavirus,"['helicopt', 'chemic', 'going', 'spread']"
"Javier Orthega Smith, from VOX, said that he prefers to have coronavirus than have “homosexualism”.",FALSE,https://www.poynter.org/?ifcn_misinformation=javier-orthega-smith-from-vox-said-that-he-prefers-to-have-coronavirus-than-have-homosexualism,"['prefer', 'javier', 'orthega', 'smith', 'vox', 'said', 'homosexualism']"
Video shows Chinese police crackdown on coronavirus patients.,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-chinese-police-crackdown-on-coronavirus-patients,"['polic', 'patient', 'crackdown', 'show']"
A photo of a room lined with coffins has been shared thousands of times in multiple Facebook posts that claim it shows Italian nationals killed during the novel coronavirus pandemic in 2020.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-room-lined-with-coffins-has-been-shared-thousands-of-times-in-multiple-facebook-posts-that-claim-it-shows-italian-nationals-killed-during-the-novel-coronavirus-pandemic-in-2020,"['coffin', 'thousand', 'time', 'nation', 'photo', 'room', 'lined', 'shared', 'facebook', 'killed', 'show']"
The WHO coronavirus test “was a bad test.”,FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-coronavirus-test-was-a-bad-test,['test']
Traditional Cures And Self-Checks For coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=traditional-cures-and-self-checks-for-coronavirus,['cure']
Photo showing the bad accommodations conditions for people recently arrived in the country and quarantined because of the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-showing-the-bad-accommodations-conditions-for-people-recently-arrived-in-the-country-and-quarantined-because-of-the-novel-coronavirus,"['accommod', 'condit', 'peopl', 'photo', 'showing', 'arrived', 'country', 'quarantined']"
Photo of Meat (mutton) affected by coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-meat-mutton-affected-by-coronavirus,"['photo', 'meat', 'mutton', 'affected']"
Drinking Alcohol Can Kill Corona Covid-19 Virus,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-alcohol-can-kill-corona-covid-19-virus,"['drinking', 'alcohol', 'kill', 'virus']"
"Flu vaccine increases coronavirus risk 36%, says military study.",Unsupported,https://www.poynter.org/?ifcn_misinformation=flu-vaccine-increases-coronavirus-risk-36-says-military-study,"['increas', 'flu', 'vaccine', 'study', 'say']"
Gargling water with salt or vinegar “eliminates” the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=gargling-water-with-salt-or-vinegar-eliminates-the-coronavirus,"['elimin', 'gargling', 'water', 'salt', 'vinegar']"
Turmeric And Lemon Help Fight Against coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=turmeric-and-lemon-help-fight-against-coronavirus,"['turmeric', 'lemon', 'help', 'fight']"
"A video viewed tens of thousands of times on Facebook and YouTube purports to show billionaire businessman Jack Ma praising China’s response to the outbreak of the novel coronavirus, COVID-19.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-viewed-tens-of-thousands-of-times-on-facebook-and-youtube-purports-to-show-billionaire-businessman-jack-ma-praising-chinas-response-to-the-outbreak-of-the-novel-coronavirus-covid-19,"['ten', 'thousand', 'time', 'facebook', 'youtube', 'show', 'businessman', 'jack', 'praising', 'china', 'response', 'outbreak', 'novel', 'purport']"
The word “coronavirus” used on various sanitary products suggest that the outbreak of COVID-19 is a planned operation.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-word-coronavirus-used-on-various-sanitary-products-suggest-that-the-outbreak-of-covid-19-is-a-planned-operation,"['product', 'word', 'used', 'operation']"
Saline water kills the new coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=saline-water-kills-the-new-coronavirus,"['kill', 'water']"
35 Italians tourists don’t want to leave Ethiopia and go back in Italy because of the coronavirus.,Misleading,https://www.poynter.org/?ifcn_misinformation=35-italians-tourists-dont-want-to-leave-ethiopia-and-go-back-in-italy-because-of-the-coronavirus,"['italian', 'tourist', 'leave', 'ethiopia', 'go', 'italy']"
All baby formula providers are shipping formula for free during coronavirus outbreak.,Misleading,https://www.poynter.org/?ifcn_misinformation=all-baby-formula-providers-are-shipping-formula-for-free-during-coronavirus-outbreak,"['provid', 'baby', 'formula', 'shipping', 'outbreak']"
“Sunlight actually can kill the [novel coronavirus].”,FALSE,https://www.poynter.org/?ifcn_misinformation=sunlight-actually-can-kill-the-novel-coronavirus,"['sunlight', 'kill']"
"A legal decree in France, published on March 15th, sets the ground for the use of the army in the fight against the novel coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-legal-decree-in-france-published-on-march-15th-sets-the-ground-for-the-use-of-the-army-in-the-fight-against-the-novel-coronavirus,"['set', 'decree', 'france', 'published', 'march', 'ground', 'army', 'fight', 'novel']"
Corona Virus Detection Can Be Done by Holding Your Breath 10 Seconds,FALSE,https://www.poynter.org/?ifcn_misinformation=corona-virus-detection-can-be-done-by-holding-your-breath-10-seconds,"['second', 'virus', 'detection', 'done', 'holding', 'breath']"
Dallas student celebrating spring break collapses from coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=dallas-student-celebrating-spring-break-collapses-from-coronavirus,"['collaps', 'dallas', 'student', 'celebrating', 'spring', 'break']"
Coronavirus Outbreak Prompted Gun And Ammunition Policy Changes At Walmart.,Old policy,https://www.poynter.org/?ifcn_misinformation=coronavirus-outbreak-prompted-gun-and-ammunition-policy-changes-at-walmart,"['outbreak', 'prompted', 'gun', 'ammunition', 'policy', 'changes', 'walmart']"
Coronavirus is the least deadly virus.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-the-least-deadly-virus,['virus']
Drinking water and gargling with salt or vinegar eliminate the novel coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-water-and-gargling-with-salt-or-vinegar-eliminate-the-novel-coronavirus,"['drinking', 'water', 'gargling', 'salt', 'vinegar', 'eliminate', 'novel']"
CDC warning people that morel mushroom increases coronavirus risk by 200%.,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-warning-people-that-morel-mushroom-increases-coronavirus-risk-by-200,"['peopl', 'increas', 'cdc', 'warning', 'mushroom']"
“A looting” in a supermarket due to the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-looting-in-a-supermarket-due-to-the-coronavirus,"['looting', 'supermarket']"
Claim that coronavirus stays in the throat 4 days before reaching the lungs and that gargling lukewarm water with vinegar and salt can kill it.,FALSE,https://www.poynter.org/?ifcn_misinformation=claim-that-coronavirus-stays-in-the-throat-4-days-before-reaching-the-lungs-and-that-gargling-lukewarm-water-with-vinegar-and-salt-can-kill-it,"['day', 'lung', 'throat', 'reaching', 'gargling', 'water', 'vinegar', 'salt', 'kill', 'stay']"
Egypt Health Minister has given to China the vaccine against coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=egypt-health-minister-has-given-to-china-the-vaccine-against-coronavirus,"['egypt', 'health', 'minister', 'given', 'china', 'vaccine']"
Helicopters will spray Spanish cities to disinfect them from coronaviruses.,FALSE,https://www.poynter.org/?ifcn_misinformation=helicopters-will-spray-spanish-cities-to-disinfect-them-from-coronaviruses,"['helicopt', 'citi']"
Says Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-anthony-faucis-statement-that-the-coronavirus-death-rate-is-10-times-that-of-the-seasonal-flu-is-a-claim-without-any-scientific-basis,"['time', 'anthony', 'fauci', 'statement', 'death', 'rate', 'flu', 'basis', 'says']"
Insurance companies in Spain cease to cover traffic accidents due to coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=insurance-companies-in-spain-cease-to-cover-traffic-accidents-due-to-coronavirus,"['compani', 'accid', 'insurance', 'spain', 'cover', 'traffic']"
Israel has found a cure and a vaccine for coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=israel-has-found-a-cure-and-a-vaccine-for-coronavirus,"['israel', 'found', 'cure', 'vaccine']"
Chinese Police crackdown on suspected coronavirus patients.,FALSE,https://www.poynter.org/?ifcn_misinformation=chinese-police-crackdown-on-suspected-coronavirus-patients,"['patient', 'police', 'crackdown', 'suspected']"
Insurance companies stop covering traffic accidents because the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=insurance-companies-stop-covering-traffic-accidents-because-the-coronavirus,"['compani', 'accid', 'insurance', 'covering', 'traffic']"
Ibuprofen worsen coronavirus infection.,FALSE,https://www.poynter.org/?ifcn_misinformation=ibuprofen-worsen-coronavirus-infection,"['ibuprofen', 'infection']"
"Coronavirus pneumonia is similar to a dry cough &amp; Hot Weather, Garlic And Hot Water Are Remedies for COVID-19.",FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-pneumonia-is-similar-to-a-dry-cough-hot-weather-garlic-and-hot-water-are-remedies-for-covid-19,"['pneumonia', 'cough', 'amp', 'hot', 'weather', 'garlic', 'hot', 'water', 'remedies']"
Video shows problems faced by Chinese police while catching coronavirus-infected people.,Mostly false,https://www.poynter.org/?ifcn_misinformation=video-shows-problems-faced-by-chinese-police-while-catching-coronavirus-infected-people,"['show', 'problem', 'polic', 'peopl', 'faced', 'catching']"
Red soap and white handkerchiefs are good against the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=red-soap-and-white-handkerchiefs-are-good-against-the-coronavirus,"['handkerchief', 'soap']"
Coronavirus patient arrested in Punjab,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-patient-arrested-in-punjab,"['patient', 'arrested', 'punjab']"
Nostradamus predicted the coronavirus pandemic.,FALSE,https://www.poynter.org/?ifcn_misinformation=nostradamus-predicted-the-coronavirus-pandemic,"['nostradamus', 'predicted']"
"A video shows an Italian doctor who says that nobody died only from coronavirus in Italy, that it’s not more dangerous than a flu.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-an-italian-doctor-who-says-that-nobody-died-only-from-coronavirus-in-italy-that-its-not-more-dangerous-than-a-flu,"['doctor', 'nobody', 'died', 'italy', 'flu', 'say']"
Cristiano Ronaldo will convert his hotels into coronavirus hospitals.,FALSE,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-will-convert-his-hotels-into-coronavirus-hospitals,"['hotel', 'hospit', 'cristiano', 'ronaldo', 'convert']"
China has successfully developes a vaccine ready to combat coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=china-has-successfully-developes-a-vaccine-ready-to-combat-coronavirus,"['china', 'vaccine', 'combat', 'developes']"
"European and South American flights cause chaos at Mexico Airport, due to coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=european-and-south-american-flights-cause-chaos-at-mexico-airport-due-to-coronavirus,"['flight', 'south', 'cause', 'chaos', 'mexico', 'airport']"
“Bill Gates told us about the coronavirus in 2015.”,Mostly True,https://www.poynter.org/?ifcn_misinformation=bill-gates-told-us-about-the-coronavirus-in-2015,"['bill', 'gates', 'told']"
"A meme posted offers mixed advice — some true, some false — about coronavirus protection.",Mixed,https://www.poynter.org/?ifcn_misinformation=a-meme-posted-offers-mixed-advice-some-true-some-false-about-coronavirus-protection,"['offer', 'meme', 'posted', 'advice', 'protection']"
